jobid,instance,mutator,L,repl,seed
1486,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_7.graph,IF-L,100,6,831878
1487,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_7.graph,IF-L,100,7,339564
1488,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_7.graph,IF-L,100,8,237719
1489,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_7.graph,IF-L,100,9,485499
1490,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_7.graph,IF-L,100,10,599160
1491,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_7.graph,IF-G,100,1,140892
1492,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_7.graph,IF-G,100,2,905036
1493,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_7.graph,IF-G,100,3,249524
1494,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_7.graph,IF-G,100,4,247515
1495,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_7.graph,IF-G,100,5,653160
1496,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_7.graph,IF-G,100,6,831878
1497,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_7.graph,IF-G,100,7,339564
1498,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_7.graph,IF-G,100,8,237719
1499,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_7.graph,IF-G,100,9,485499
1500,instances/50/CLASS3_50_1225_0_2_UNG_CEG_-0.95--CORWG_7.graph,IF-G,100,10,599160
1501,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,USGS-F,100,1,140892
1502,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,USGS-F,100,2,905036
1503,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,USGS-F,100,3,249524
1504,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,USGS-F,100,4,247515
1505,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,USGS-F,100,5,653160
1506,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,USGS-F,100,6,831878
1507,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,USGS-F,100,7,339564
1508,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,USGS-F,100,8,237719
1509,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,USGS-F,100,9,485499
1510,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,USGS-F,100,10,599160
1511,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,USGS-PRE,100,1,140892
1512,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,USGS-PRE,100,2,905036
1513,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,USGS-PRE,100,3,249524
1514,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,USGS-PRE,100,4,247515
1515,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,USGS-PRE,100,5,653160
1516,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,USGS-PRE,100,6,831878
1517,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,USGS-PRE,100,7,339564
1518,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,USGS-PRE,100,8,237719
1519,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,USGS-PRE,100,9,485499
1520,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,USGS-PRE,100,10,599160
1521,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,SGS,100,1,140892
1522,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,SGS,100,2,905036
1523,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,SGS,100,3,249524
1524,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,SGS,100,4,247515
1525,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,SGS,100,5,653160
1526,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,SGS,100,6,831878
1527,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,SGS,100,7,339564
1528,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,SGS,100,8,237719
1529,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,SGS,100,9,485499
1530,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,SGS,100,10,599160
1531,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,IF-L,100,1,140892
1532,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,IF-L,100,2,905036
1533,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,IF-L,100,3,249524
1534,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,IF-L,100,4,247515
1535,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,IF-L,100,5,653160
1536,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,IF-L,100,6,831878
1537,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,IF-L,100,7,339564
1538,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,IF-L,100,8,237719
1539,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,IF-L,100,9,485499
1540,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,IF-L,100,10,599160
1541,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,IF-G,100,1,140892
1542,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,IF-G,100,2,905036
1543,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,IF-G,100,3,249524
1544,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,IF-G,100,4,247515
1545,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,IF-G,100,5,653160
1546,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,IF-G,100,6,831878
1547,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,IF-G,100,7,339564
1548,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,IF-G,100,8,237719
1549,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,IF-G,100,9,485499
1550,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_4.graph,IF-G,100,10,599160
1551,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,USGS-F,100,1,140892
1552,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,USGS-F,100,2,905036
1553,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,USGS-F,100,3,249524
1554,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,USGS-F,100,4,247515
1555,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,USGS-F,100,5,653160
1556,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,USGS-F,100,6,831878
1557,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,USGS-F,100,7,339564
1558,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,USGS-F,100,8,237719
1559,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,USGS-F,100,9,485499
1560,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,USGS-F,100,10,599160
1561,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,USGS-PRE,100,1,140892
1562,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,USGS-PRE,100,2,905036
1563,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,USGS-PRE,100,3,249524
1564,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,USGS-PRE,100,4,247515
1565,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,USGS-PRE,100,5,653160
1566,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,USGS-PRE,100,6,831878
1567,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,USGS-PRE,100,7,339564
1568,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,USGS-PRE,100,8,237719
1569,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,USGS-PRE,100,9,485499
1570,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,USGS-PRE,100,10,599160
1571,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,SGS,100,1,140892
1572,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,SGS,100,2,905036
1573,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,SGS,100,3,249524
1574,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,SGS,100,4,247515
1575,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,SGS,100,5,653160
1576,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,SGS,100,6,831878
1577,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,SGS,100,7,339564
1578,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,SGS,100,8,237719
1579,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,SGS,100,9,485499
1580,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,SGS,100,10,599160
1581,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,IF-L,100,1,140892
1582,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,IF-L,100,2,905036
1583,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,IF-L,100,3,249524
1584,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,IF-L,100,4,247515
1585,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,IF-L,100,5,653160
1586,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,IF-L,100,6,831878
1587,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,IF-L,100,7,339564
1588,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,IF-L,100,8,237719
1589,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,IF-L,100,9,485499
1590,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,IF-L,100,10,599160
1591,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,IF-G,100,1,140892
1592,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,IF-G,100,2,905036
1593,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,IF-G,100,3,249524
1594,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,IF-G,100,4,247515
1595,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,IF-G,100,5,653160
1596,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,IF-G,100,6,831878
1597,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,IF-G,100,7,339564
1598,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,IF-G,100,8,237719
1599,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,IF-G,100,9,485499
1600,instances/50/CLASS1_50_1225_0_2_UNG_CEG_RWG-RWG_9.graph,IF-G,100,10,599160
1601,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,USGS-F,100,1,140892
1602,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,USGS-F,100,2,905036
1603,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,USGS-F,100,3,249524
1604,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,USGS-F,100,4,247515
1605,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,USGS-F,100,5,653160
1606,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,USGS-F,100,6,831878
1607,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,USGS-F,100,7,339564
1608,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,USGS-F,100,8,237719
1609,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,USGS-F,100,9,485499
1610,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,USGS-F,100,10,599160
1611,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,USGS-PRE,100,1,140892
1612,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,USGS-PRE,100,2,905036
1613,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,USGS-PRE,100,3,249524
1614,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,USGS-PRE,100,4,247515
1615,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,USGS-PRE,100,5,653160
1616,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,USGS-PRE,100,6,831878
1617,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,USGS-PRE,100,7,339564
1618,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,USGS-PRE,100,8,237719
1619,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,USGS-PRE,100,9,485499
1620,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,USGS-PRE,100,10,599160
1621,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,SGS,100,1,140892
1622,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,SGS,100,2,905036
1623,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,SGS,100,3,249524
1624,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,SGS,100,4,247515
1625,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,SGS,100,5,653160
1626,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,SGS,100,6,831878
1627,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,SGS,100,7,339564
1628,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,SGS,100,8,237719
1629,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,SGS,100,9,485499
1630,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,SGS,100,10,599160
1631,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,IF-L,100,1,140892
1632,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,IF-L,100,2,905036
1633,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,IF-L,100,3,249524
1634,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,IF-L,100,4,247515
1635,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,IF-L,100,5,653160
1636,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,IF-L,100,6,831878
1637,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,IF-L,100,7,339564
1638,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,IF-L,100,8,237719
1639,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,IF-L,100,9,485499
1640,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,IF-L,100,10,599160
1641,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,IF-G,100,1,140892
1642,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,IF-G,100,2,905036
1643,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,IF-G,100,3,249524
1644,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,IF-G,100,4,247515
1645,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,IF-G,100,5,653160
1646,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,IF-G,100,6,831878
1647,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,IF-G,100,7,339564
1648,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,IF-G,100,8,237719
1649,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,IF-G,100,9,485499
1650,instances/50/CLASS4_50_1225_0_2_UNG_CEG_0.95--CORWG_8.graph,IF-G,100,10,599160
1651,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,USGS-F,100,1,140892
1652,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,USGS-F,100,2,905036
1653,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,USGS-F,100,3,249524
1654,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,USGS-F,100,4,247515
1655,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,USGS-F,100,5,653160
1656,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,USGS-F,100,6,831878
1657,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,USGS-F,100,7,339564
1658,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,USGS-F,100,8,237719
1659,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,USGS-F,100,9,485499
1660,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,USGS-F,100,10,599160
1661,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,USGS-PRE,100,1,140892
1662,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,USGS-PRE,100,2,905036
1663,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,USGS-PRE,100,3,249524
1664,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,USGS-PRE,100,4,247515
1665,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,USGS-PRE,100,5,653160
1666,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,USGS-PRE,100,6,831878
1667,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,USGS-PRE,100,7,339564
1668,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,USGS-PRE,100,8,237719
1669,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,USGS-PRE,100,9,485499
1670,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,USGS-PRE,100,10,599160
1671,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,SGS,100,1,140892
1672,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,SGS,100,2,905036
1673,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,SGS,100,3,249524
1674,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,SGS,100,4,247515
1675,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,SGS,100,5,653160
1676,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,SGS,100,6,831878
1677,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,SGS,100,7,339564
1678,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,SGS,100,8,237719
1679,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,SGS,100,9,485499
1680,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,SGS,100,10,599160
1681,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,IF-L,100,1,140892
1682,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,IF-L,100,2,905036
1683,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,IF-L,100,3,249524
1684,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,IF-L,100,4,247515
1685,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,IF-L,100,5,653160
1686,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,IF-L,100,6,831878
1687,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,IF-L,100,7,339564
1688,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,IF-L,100,8,237719
1689,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,IF-L,100,9,485499
1690,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,IF-L,100,10,599160
1691,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,IF-G,100,1,140892
1692,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,IF-G,100,2,905036
1693,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,IF-G,100,3,249524
1694,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,IF-G,100,4,247515
1695,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,IF-G,100,5,653160
1696,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,IF-G,100,6,831878
1697,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,IF-G,100,7,339564
1698,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,IF-G,100,8,237719
1699,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,IF-G,100,9,485499
1700,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_3.graph,IF-G,100,10,599160
1701,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,USGS-F,100,1,140892
1702,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,USGS-F,100,2,905036
1703,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,USGS-F,100,3,249524
1704,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,USGS-F,100,4,247515
1705,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,USGS-F,100,5,653160
1706,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,USGS-F,100,6,831878
1707,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,USGS-F,100,7,339564
1708,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,USGS-F,100,8,237719
1709,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,USGS-F,100,9,485499
1710,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,USGS-F,100,10,599160
1711,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,USGS-PRE,100,1,140892
1712,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,USGS-PRE,100,2,905036
1713,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,USGS-PRE,100,3,249524
1714,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,USGS-PRE,100,4,247515
1715,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,USGS-PRE,100,5,653160
1716,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,USGS-PRE,100,6,831878
1717,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,USGS-PRE,100,7,339564
1718,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,USGS-PRE,100,8,237719
1719,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,USGS-PRE,100,9,485499
1720,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,USGS-PRE,100,10,599160
1721,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,SGS,100,1,140892
1722,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,SGS,100,2,905036
1723,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,SGS,100,3,249524
1724,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,SGS,100,4,247515
1725,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,SGS,100,5,653160
1726,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,SGS,100,6,831878
1727,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,SGS,100,7,339564
1728,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,SGS,100,8,237719
1729,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,SGS,100,9,485499
1730,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,SGS,100,10,599160
1731,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,IF-L,100,1,140892
1732,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,IF-L,100,2,905036
1733,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,IF-L,100,3,249524
1734,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,IF-L,100,4,247515
1735,instances/50/CLASS2_50_1225_0_2_UNG_CEG_CONCWG_1.graph,IF-L,100,5,653160
